ts,Es,E1s,E2s,delta_uhs,Delta_uhs
0.08280000000000134,0.15803639945556572,0.058556813850500614,0.09947958560506506,3.011461704537771e-15,1.435006290138816e-13
0.08290000000000135,0.15799420436902095,0.05854875153443459,0.09944545283458635,-3.296733254650581e-15,1.4227412791119885e-13
0.08300000000000135,0.15795234799499747,0.05854062800285329,0.09941171999214408,-4.820102920537608e-15,1.2837378208079435e-13
0.08310000000000135,0.157910819762913,0.058532435429069024,0.09937838433384416,2.5040315582908357e-15,1.3982112570583336e-13
0.08320000000000136,0.1578696078036106,0.05852416790704316,0.09934543989656747,1.9572252169748617e-15,1.426829616120931e-13
0.08330000000000136,0.15782869921605164,0.058515821391372326,0.0993128778246794,-2.9212495440667053e-15,1.3777695720136212e-13
0.08340000000000136,0.1577880803224975,0.05850739362091214,0.09928068670158532,-4.528446463001927e-15,1.328709527906311e-13
0.08350000000000136,0.15774773691071392,0.05849888402945518,0.09924885288125856,-9.58344348382978e-16,1.3246211908973685e-13
0.08360000000000137,0.15770765446276735,0.0584902936461479,0.09921736081661942,1.7430953222117527e-15,1.3368862019241961e-13
0.08370000000000137,0.15766781837070754,0.05848162498758054,0.09918619338312733,-3.952095498769766e-15,1.255119461745346e-13
0.08380000000000137,0.15762821413996164,0.058472881942757376,0.09915533219720392,1.4992430127771554e-15,1.2919144948258286e-13
0.08390000000000138,0.1575888275815144,0.058464069651501416,0.09912475793001277,-5.913625147715103e-15,1.2510311247364038e-13
0.08400000000000138,0.1575496449939851,0.058455194376297204,0.09909445061768773,-8.389883762335571e-15,1.1447343625038988e-13
0.08410000000000138,0.15751065333647893,0.05844626336716929,0.09906438996930961,5.834726157357742e-15,1.2060594176380362e-13
0.08420000000000138,0.15747184039268441,0.05843728471894805,0.0990345556737363,9.05264151964461e-16,1.2632961357632311e-13
0.08430000000000139,0.15743319492607666,0.05842826722022844,0.09900492770584815,-2.8144762375469185e-15,1.2183244286648638e-13
0.08440000000000139,0.15739470682532633,0.05841922019347365,0.09897548663185257,-2.6934406011829318e-15,1.152911036521784e-13
0.0845000000000014,0.1573563672381612,0.05841015332609613,0.09894621391206504,4.435419266405243e-15,1.2265011026827486e-13
0.0846000000000014,0.15731816869103557,0.05840107649292902,0.09891709219810649,-6.270839975653275e-16,1.2265011026827486e-13
0.0847000000000014,0.1572801051911176,0.058391999571296066,0.09888810561982181,-2.3172761353254646e-15,1.1651760475486112e-13
0.0848000000000014,0.15724217230639995,0.05838293225083387,0.09885924005556623,-2.7510088697402296e-15,1.152911036521784e-13
0.0849000000000014,0.1572043672192856,0.058373883841280755,0.09883048337800457,-2.5960523526673844e-16,1.1733527215664963e-13
0.08500000000000141,0.15716668874891002,0.058364863082517544,0.09880182566639248,-8.481988469254525e-16,1.1937944066112087e-13
0.08510000000000141,0.15712913733782444,0.058355877962134144,0.09877325937569026,3.001288585065522e-16,1.1079393294234163e-13
0.08520000000000141,0.15709171499954544,0.058346935546569036,0.09874477945297634,2.368162786973521e-16,1.152911036521784e-13
0.08530000000000142,0.157054425224933,0.05833804183229796,0.09871638339263486,-5.525836376172153e-15,1.0793209703608189e-13
0.08540000000000142,0.15701727284727832,0.05832920162352259,0.09868807122375578,4.6078055285155526e-15,1.2019710806290937e-13
0.08550000000000142,0.15698026386832278,0.05832041844223692,0.0986598454260858,3.635418750617301e-15,1.1774410585754388e-13
0.08560000000000142,0.15694340524993483,0.05831169447541006,0.09863171077452472,4.468156343032865e-16,1.1692643845575537e-13
0.08570000000000143,0.15690670467862905,0.058303030562337474,0.09860367411629156,3.4704014888912276e-16,1.189706069602266e-13
0.08580000000000143,0.15687017031220885,0.05829442622311143,0.0985757440890977,1.815038600037115e-15,1.1978827436201512e-13
